sim_file,slope,r2,entropy_words,entropy_chars,autocorr_lag1,hurst,model,sim
char_shuffle_sim_001.txt,-1.1837477708295001,0.9916940435619008,9.324818298341716,4.735380758736788,0.46202369120631553,0.8811357746958857,char_shuffle,1
char_shuffle_sim_002.txt,-1.1779403254898972,0.9924304580741186,9.319812993361696,4.739599489584023,0.47331100963798817,0.8852769793389023,char_shuffle,2
char_shuffle_sim_003.txt,-1.1875372275853548,0.992339048682644,9.314209084184832,4.734708360181543,0.46858887297715957,0.8838831626259892,char_shuffle,3
char_shuffle_sim_004.txt,-1.189752032183584,0.9917509649895508,9.316033860819887,4.735788396632668,0.4723462226706739,0.8825253028069124,char_shuffle,4
char_shuffle_sim_005.txt,-1.1871927739503845,0.9918731955676982,9.305506163202308,4.738454817692894,0.47288660481469186,0.8847296806466476,char_shuffle,5
char_shuffle_sim_006.txt,-1.1783282937369464,0.9919337592996234,9.336642585330557,4.738676945429829,0.4729175445589654,0.8849140473087,char_shuffle,6
char_shuffle_sim_007.txt,-1.1601199481657458,0.9920834898635221,9.321742983271117,4.732284167204541,0.47100098710514215,0.8846170649087144,char_shuffle,7
char_shuffle_sim_008.txt,-1.1915768227372336,0.9914955983667312,9.304598876763873,4.739234524969986,0.4643341838467537,0.8857029449898166,char_shuffle,8
char_shuffle_sim_009.txt,-1.1916011712085948,0.9922504308264943,9.32104274889389,4.73733553127785,0.4724866288976247,0.8844595323444043,char_shuffle,9
char_shuffle_sim_010.txt,-1.1747958921140105,0.9922176131452447,9.305699653398948,4.737254061360996,0.4725185796433512,0.8828619805543532,char_shuffle,10
char_shuffle_sim_011.txt,-1.1694784282439667,0.9920420312140071,9.301818365286163,4.736778061527751,0.46868504283641677,0.8832057231328444,char_shuffle,11
char_shuffle_sim_012.txt,-1.1779099671240556,0.9917626360949691,9.303080413526217,4.733844607795242,0.47622582422773696,0.8844430451874333,char_shuffle,12
char_shuffle_sim_013.txt,-1.1688820384592127,0.9910101271347999,9.312272374517251,4.737734838185712,0.4757168577535276,0.8853195160285414,char_shuffle,13
char_shuffle_sim_014.txt,-1.1875549627580246,0.9909519021212347,9.335412000781524,4.738795028759342,0.4730814763108642,0.8823309362443925,char_shuffle,14
char_shuffle_sim_015.txt,-1.1806068514970152,0.9920245451432024,9.321751277309925,4.734879625645203,0.4755404661606205,0.8835021980108148,char_shuffle,15
char_shuffle_sim_016.txt,-1.180702989579162,0.9920350081128733,9.299266937113176,4.7370929125652355,0.4701785716846206,0.8835982254201186,char_shuffle,16
char_shuffle_sim_017.txt,-1.1750886757582817,0.9920042202441445,9.32427285156089,4.736248713970111,0.47046118335752024,0.8800435260599763,char_shuffle,17
char_shuffle_sim_018.txt,-1.1837123322269036,0.9927556636030477,9.319164498275061,4.73461313099941,0.46715154729748976,0.8819360931331648,char_shuffle,18
char_shuffle_sim_019.txt,-1.1855619624671092,0.9919776444336312,9.316744922890157,4.738969018476688,0.47110707314155037,0.8810990242114038,char_shuffle,19
char_shuffle_sim_020.txt,-1.1935154019514522,0.9920637367055791,9.31022938433762,4.735865183777916,0.47420403444315395,0.8838846156867531,char_shuffle,20
char_shuffle_sim_021.txt,-1.184168845444971,0.9918681453703998,9.315123079382936,4.737059986123252,0.4751075696054502,0.8852973395551618,char_shuffle,21
char_shuffle_sim_022.txt,-1.1911138137497754,0.992020344832061,9.310302544112096,4.733732639900917,0.47393466473308443,0.8825601363500226,char_shuffle,22
char_shuffle_sim_023.txt,-1.1803046176904295,0.9918258862059743,9.283022904466119,4.732774195177617,0.4719442976634711,0.885573663279325,char_shuffle,23
char_shuffle_sim_024.txt,-1.1937161018055082,0.992041759634322,9.340025222573235,4.736607211324553,0.4701692816970731,0.8832062927466984,char_shuffle,24
char_shuffle_sim_025.txt,-1.169390741178414,0.9919052654977771,9.314601889626976,4.7355376216593195,0.47491778284681213,0.8863068304759495,char_shuffle,25
char_shuffle_sim_026.txt,-1.1873210747612089,0.9916334751857967,9.3177671754427,4.7390655041654135,0.47011365693892715,0.8821208204227433,char_shuffle,26
char_shuffle_sim_027.txt,-1.1748068004938486,0.9920907741658908,9.316526544567289,4.7398469914061865,0.4660379341177958,0.8803155611924925,char_shuffle,27
char_shuffle_sim_028.txt,-1.1745696618824137,0.9916079008359058,9.323724087901924,4.736997209429144,0.4735910781355826,0.8851354960879102,char_shuffle,28
char_shuffle_sim_029.txt,-1.1833381463534334,0.9919887463205792,9.324055472016022,4.737754047761216,0.469842470702065,0.8867818361972664,char_shuffle,29
char_shuffle_sim_030.txt,-1.1844457979895902,0.9915676396706081,9.334106961169082,4.7385486691310685,0.46481637855675256,0.8809133912353205,char_shuffle,30
word_shuffle_sim_001.txt,-3.858748029048624,0.9043418456709903,5.169390204937701,4.518092289948212,0.47573478828452603,0.8810988080059418,word_shuffle,1
word_shuffle_sim_002.txt,-3.858748029048624,0.9043418456709903,5.169390204937701,4.518092289948212,0.47573478828452603,0.8810988080059418,word_shuffle,2
word_shuffle_sim_003.txt,-3.858748029048624,0.9043418456709903,5.169390204937701,4.518092289948212,0.47573478828452603,0.8810988080059418,word_shuffle,3
word_shuffle_sim_004.txt,-3.858748029048624,0.9043418456709903,5.169390204937701,4.518092289948211,0.47573478828452603,0.8810988080059418,word_shuffle,4
word_shuffle_sim_005.txt,-3.858748029048624,0.9043418456709903,5.169390204937701,4.518092289948211,0.47573478828452603,0.8810988080059418,word_shuffle,5
word_shuffle_sim_006.txt,-3.858748029048624,0.9043418456709903,5.169390204937701,4.518092289948212,0.47573478828452603,0.8810988080059418,word_shuffle,6
word_shuffle_sim_007.txt,-3.858748029048624,0.9043418456709903,5.169390204937701,4.518092289948211,0.47573478828452603,0.8810988080059418,word_shuffle,7
word_shuffle_sim_008.txt,-3.858748029048624,0.9043418456709903,5.169390204937701,4.5180922899482105,0.47573478828452603,0.8810988080059418,word_shuffle,8
word_shuffle_sim_009.txt,-3.858748029048624,0.9043418456709903,5.169390204937701,4.518092289948211,0.47573478828452603,0.8810988080059418,word_shuffle,9
word_shuffle_sim_010.txt,-3.858748029048624,0.9043418456709903,5.169390204937701,4.518092289948211,0.47573478828452603,0.8810988080059418,word_shuffle,10
word_shuffle_sim_011.txt,-3.858748029048624,0.9043418456709903,5.169390204937701,4.518092289948212,0.47573478828452603,0.8810988080059418,word_shuffle,11
word_shuffle_sim_012.txt,-3.858748029048624,0.9043418456709903,5.169390204937701,4.518092289948211,0.47573478828452603,0.8810988080059418,word_shuffle,12
word_shuffle_sim_013.txt,-3.858748029048624,0.9043418456709903,5.169390204937701,4.518092289948212,0.47573478828452603,0.8810988080059418,word_shuffle,13
word_shuffle_sim_014.txt,-3.858748029048624,0.9043418456709903,5.169390204937701,4.518092289948212,0.47573478828452603,0.8810988080059418,word_shuffle,14
word_shuffle_sim_015.txt,-3.858748029048624,0.9043418456709903,5.169390204937701,4.518092289948211,0.47573478828452603,0.8810988080059418,word_shuffle,15
word_shuffle_sim_016.txt,-3.858748029048624,0.9043418456709903,5.169390204937701,4.518092289948211,0.47573478828452603,0.8810988080059418,word_shuffle,16
word_shuffle_sim_017.txt,-3.858748029048624,0.9043418456709903,5.169390204937701,4.518092289948211,0.47573478828452603,0.8810988080059418,word_shuffle,17
word_shuffle_sim_018.txt,-3.858748029048624,0.9043418456709903,5.169390204937701,4.518092289948211,0.47573478828452603,0.8810988080059418,word_shuffle,18
word_shuffle_sim_019.txt,-3.858748029048624,0.9043418456709903,5.169390204937701,4.518092289948212,0.47573478828452603,0.8810988080059418,word_shuffle,19
word_shuffle_sim_020.txt,-3.858748029048624,0.9043418456709903,5.169390204937701,4.518092289948211,0.47573478828452603,0.8810988080059418,word_shuffle,20
word_shuffle_sim_021.txt,-3.858748029048624,0.9043418456709903,5.169390204937701,4.518092289948212,0.47573478828452603,0.8810988080059418,word_shuffle,21
word_shuffle_sim_022.txt,-3.858748029048624,0.9043418456709903,5.169390204937701,4.518092289948211,0.47573478828452603,0.8810988080059418,word_shuffle,22
word_shuffle_sim_023.txt,-3.858748029048624,0.9043418456709903,5.169390204937701,4.518092289948211,0.47573478828452603,0.8810988080059418,word_shuffle,23
word_shuffle_sim_024.txt,-3.858748029048624,0.9043418456709903,5.169390204937701,4.518092289948213,0.47573478828452603,0.8810988080059418,word_shuffle,24
word_shuffle_sim_025.txt,-3.858748029048624,0.9043418456709903,5.169390204937701,4.5180922899482105,0.47573478828452603,0.8810988080059418,word_shuffle,25
word_shuffle_sim_026.txt,-3.858748029048624,0.9043418456709903,5.169390204937701,4.518092289948211,0.47573478828452603,0.8810988080059418,word_shuffle,26
word_shuffle_sim_027.txt,-3.858748029048624,0.9043418456709903,5.169390204937701,4.518092289948211,0.47573478828452603,0.8810988080059418,word_shuffle,27
word_shuffle_sim_028.txt,-3.858748029048624,0.9043418456709903,5.169390204937701,4.518092289948212,0.47573478828452603,0.8810988080059418,word_shuffle,28
word_shuffle_sim_029.txt,-3.858748029048624,0.9043418456709903,5.169390204937701,4.5180922899482105,0.47573478828452603,0.8810988080059418,word_shuffle,29
word_shuffle_sim_030.txt,-3.858748029048624,0.9043418456709903,5.169390204937701,4.518092289948212,0.47573478828452603,0.8810988080059418,word_shuffle,30
markov_word_sim_001.txt,-2.5862906305448794,0.9494300557829944,5.28514246611097,4.536864799575023,0.47573478828452603,0.8810988080059418,markov_word,1
markov_word_sim_002.txt,-2.490062653897505,0.9920113638559463,5.280015627753415,4.5383869278669025,0.47573478828452603,0.8810988080059418,markov_word,2
markov_word_sim_003.txt,-2.508051645683103,0.9946792949452679,5.28235490819094,4.53447768008919,0.47573478828452603,0.8810988080059418,markov_word,3
markov_word_sim_004.txt,-2.511389892823515,0.9955661527858815,5.283967783302873,4.534729838473865,0.47573478828452603,0.8810988080059418,markov_word,4
markov_word_sim_005.txt,-2.5638203008658262,0.9462932883258508,5.280189771656526,4.533500027469778,0.47573478828452603,0.8810988080059418,markov_word,5
markov_word_sim_006.txt,-2.483946399437486,0.9923848147052017,5.281609847503232,4.533823184534132,0.47573478828452603,0.8810988080059418,markov_word,6
markov_word_sim_007.txt,-2.5690378389797472,0.9622162329138871,5.2809141144045135,4.53215360949461,0.47573478828452603,0.8810988080059418,markov_word,7
markov_word_sim_008.txt,-2.552547175239119,0.9683018636930227,5.27565968700671,4.532507310064451,0.47573478828452603,0.8810988080059418,markov_word,8
markov_word_sim_009.txt,-2.531428948270469,0.980787860300759,5.2816719870707765,4.53195577845982,0.47573478828452603,0.8810988080059418,markov_word,9
markov_word_sim_010.txt,-2.581139559066425,0.9480632594334344,5.280360060328511,4.530398979401921,0.47573478828452603,0.8810988080059418,markov_word,10
markov_word_sim_011.txt,-2.5678226910656323,0.9462956584596214,5.280889327309917,4.534867224181746,0.47573478828452603,0.8810988080059418,markov_word,11
markov_word_sim_012.txt,-2.5666670505269695,0.9485110272875183,5.28552976194513,4.538032110697584,0.47573478828452603,0.8810988080059418,markov_word,12
markov_word_sim_013.txt,-2.535350357772828,0.9780389789108025,5.2807511983930855,4.534655061603053,0.47573478828452603,0.8810988080059418,markov_word,13
markov_word_sim_014.txt,-2.53077068298799,0.9720773808253592,5.286649138054137,4.53783199326501,0.47573478828452603,0.8810988080059418,markov_word,14
markov_word_sim_015.txt,-2.51307379738605,0.9917695235854356,5.280640633572547,4.532289722157672,0.47573478828452603,0.8810988080059418,markov_word,15
markov_word_sim_016.txt,-2.559497288103556,0.9463696247272337,5.277329305597425,4.531197213618448,0.47573478828452603,0.8810988080059418,markov_word,16
markov_word_sim_017.txt,-2.5574719666642687,0.9739004172410597,5.273002068487079,4.5318042985621565,0.47573478828452603,0.8810988080059418,markov_word,17
markov_word_sim_018.txt,-2.5354137747216616,0.9679232959815295,5.2768184069555994,4.530369534421637,0.47573478828452603,0.8810988080059418,markov_word,18
markov_word_sim_019.txt,-2.573583143580809,0.9614325768445623,5.281359709308053,4.535634082786874,0.47573478828452603,0.8810988080059418,markov_word,19
markov_word_sim_020.txt,-2.5704302835521635,0.9467725405521821,5.2794640345041755,4.535600239399287,0.47573478828452603,0.8810988080059418,markov_word,20
markov_word_sim_021.txt,-2.525386426368414,0.9789418936229911,5.2794463388715025,4.53230300752683,0.47573478828452603,0.8810988080059418,markov_word,21
markov_word_sim_022.txt,-2.5037179467567965,0.9925517947982198,5.288601191868548,4.538333195394273,0.47573478828452603,0.8810988080059418,markov_word,22
markov_word_sim_023.txt,-2.5409978637120076,0.9631324783815627,5.281583751986905,4.53573609688526,0.47573478828452603,0.8810988080059418,markov_word,23
markov_word_sim_024.txt,-2.5740784491252535,0.9466548381513924,5.27851021884073,4.533286882741558,0.47573478828452603,0.8810988080059418,markov_word,24
markov_word_sim_025.txt,-2.5627505225755516,0.9738536895732434,5.283866155663642,4.5357115534641075,0.47573478828452603,0.8810988080059418,markov_word,25
markov_word_sim_026.txt,-2.5532542677951744,0.9608402373681538,5.2814310891885325,4.533598447055782,0.47573478828452603,0.8810988080059418,markov_word,26
markov_word_sim_027.txt,-2.5621312704290125,0.9425415549932197,5.281637353678924,4.53565243918655,0.47573478828452603,0.8810988080059418,markov_word,27
markov_word_sim_028.txt,-2.489582175904964,0.9932907157530071,5.2809967854483055,4.532481285845642,0.47573478828452603,0.8810988080059418,markov_word,28
markov_word_sim_029.txt,-2.557907507346742,0.960096838588251,5.285904790710733,4.53837714036482,0.47573478828452603,0.8810988080059418,markov_word,29
markov_word_sim_030.txt,-2.5511791855240635,0.9637597864912321,5.277703656965467,4.533076217562961,0.47573478828452603,0.8810988080059418,markov_word,30
poisson_wordcounts_sim_001.txt,-3.704701818962453,0.9127050930492872,5.1687759669412685,4.518470656409377,0.015266776928477102,0.5670632474666693,poisson_wordcounts,1
poisson_wordcounts_sim_002.txt,-3.647243696477045,0.9310739589488869,5.173186110262941,4.516820720712667,0.03194477104921202,0.5760451326074809,poisson_wordcounts,2
poisson_wordcounts_sim_003.txt,-3.76950879568912,0.9104769241587835,5.164316950293921,4.5201068245978995,0.0033755269081003096,0.5340175460958719,poisson_wordcounts,3
poisson_wordcounts_sim_004.txt,-3.7066807810899887,0.9144771163526814,5.170710938563666,4.517838271899219,-0.0022043158536449513,0.5473218830829358,poisson_wordcounts,4
poisson_wordcounts_sim_005.txt,-3.736447099941685,0.9239051167910077,5.176263039958798,4.522772165814151,0.0201434849813875,0.57996440753096,poisson_wordcounts,5
poisson_wordcounts_sim_006.txt,-3.73905003078911,0.912975499221941,5.170872152212669,4.520406846116449,0.013171248581155523,0.531724541271555,poisson_wordcounts,6
poisson_wordcounts_sim_007.txt,-3.86547172702482,0.9001584902607551,5.167809233765231,4.518816381601846,0.006435659731593974,0.5320786022196418,poisson_wordcounts,7
poisson_wordcounts_sim_008.txt,-3.6038281890141666,0.9307123192676556,5.167655587036616,4.518107167220513,0.0043470702896474585,0.5283307830067304,poisson_wordcounts,8
poisson_wordcounts_sim_009.txt,-3.7794045682139097,0.9105894283546957,5.174481746945879,4.519636235089134,0.017519370202556186,0.5494852610222681,poisson_wordcounts,9
poisson_wordcounts_sim_010.txt,-3.7281964747607814,0.9033699903994981,5.172481247216464,4.519730990358708,0.004478254265108149,0.5462708288400657,poisson_wordcounts,10
poisson_wordcounts_sim_011.txt,-3.78515468579307,0.9052610200734799,5.165853605340184,4.515318798204491,0.012929048496411659,0.5201632427080372,poisson_wordcounts,11
poisson_wordcounts_sim_012.txt,-3.699640819249603,0.9268795068607967,5.165786008999914,4.516817017843161,-0.015401203778958629,0.5646026864559075,poisson_wordcounts,12
poisson_wordcounts_sim_013.txt,-3.7843669812159004,0.9096867439220834,5.166001170189365,4.5176069327337185,-0.024628012832160172,0.5323956245334389,poisson_wordcounts,13
poisson_wordcounts_sim_014.txt,-3.703506763217663,0.9160648489661029,5.173101823929705,4.519127220315726,0.004249921981267377,0.5736442325809364,poisson_wordcounts,14
poisson_wordcounts_sim_015.txt,-3.7015484928708124,0.9223998554747244,5.164685253180493,4.514410826217933,-0.005749366058367495,0.5736968356670953,poisson_wordcounts,15
poisson_wordcounts_sim_016.txt,-3.749606981298792,0.9108235690789108,5.176008441971342,4.518170486838195,-0.010176038044234021,0.573927878305951,poisson_wordcounts,16
poisson_wordcounts_sim_017.txt,-3.575644256378907,0.9256789159059551,5.169184587611872,4.515956926569231,0.013867126179039898,0.5693902346505124,poisson_wordcounts,17
poisson_wordcounts_sim_018.txt,-3.755311855187379,0.9114065538898748,5.1734014917345,4.517828224348211,0.006982116506271791,0.5699161795647633,poisson_wordcounts,18
poisson_wordcounts_sim_019.txt,-3.7449400301369695,0.9082305183523516,5.166942442516622,4.518686289328944,-0.012045897186858908,0.5704258546373256,poisson_wordcounts,19
poisson_wordcounts_sim_020.txt,-3.6174264312685507,0.9270190297339136,5.164592218466242,4.517627711384203,0.004451166558329445,0.5585529163833732,poisson_wordcounts,20
poisson_wordcounts_sim_021.txt,-3.7785624019250523,0.9198068614949158,5.166399134884512,4.517567552323349,-0.003125116740244652,0.5359575150864986,poisson_wordcounts,21
poisson_wordcounts_sim_022.txt,-3.7566638749134205,0.9158377478316285,5.171669398167306,4.521200609344952,0.0065488638424568936,0.5294471035977358,poisson_wordcounts,22
poisson_wordcounts_sim_023.txt,-3.733951394613509,0.9135246682387581,5.168908819116518,4.519248737778174,0.0006785459742309812,0.5161732539554472,poisson_wordcounts,23
poisson_wordcounts_sim_024.txt,-3.796961511556652,0.9145462345773424,5.166164373536976,4.51911899547217,0.009236255162758287,0.6003095393532853,poisson_wordcounts,24
poisson_wordcounts_sim_025.txt,-3.7116851045532018,0.9216683930188392,5.1710496507984045,4.515905498663766,0.003572067597780023,0.5917784095889737,poisson_wordcounts,25
poisson_wordcounts_sim_026.txt,-3.788374085449383,0.9092846226472697,5.1670330484890306,4.519379265006734,0.002276543551004498,0.569995046600763,poisson_wordcounts,26
poisson_wordcounts_sim_027.txt,-3.7823272517901088,0.9192938414145628,5.169333345513205,4.517040084262678,0.0021363837998723658,0.5434431006902678,poisson_wordcounts,27
poisson_wordcounts_sim_028.txt,-3.7612486687601487,0.9148723993556699,5.1663002767900865,4.521380847861967,-0.009540605283455255,0.594718166915809,poisson_wordcounts,28
poisson_wordcounts_sim_029.txt,-3.6672870805581512,0.9268578820040121,5.168065630754162,4.515702881922985,0.011726221967183712,0.565040812350797,poisson_wordcounts,29
poisson_wordcounts_sim_030.txt,-3.720476606647739,0.9176780084140779,5.169548819505209,4.521789289826651,-0.015283347537598612,0.5753517203584781,poisson_wordcounts,30
